Time	Fp1	Fp2	F3	F4	C3	C4	P3	P4	O1	O2	F7	F8	T3	T4	T5	T6	FZ	CZ	PZ	FC1	FC2	CP1	CP2	FC5	FC6	CP5	CP6	FT9	FT10	P9	P10	POZ
18992.1875	-1.6208	-1.1446	-0.5642	1.2528	-0.3955	1.2661	-0.1359	0.4544	-0.1604	-0.0755	-0.9141	0.6737	-0.4424	0.3550	-0.2773	0.6565	-0.2204	-0.1010	-0.0810	-0.4020	1.1408	-0.2659	0.4233	-0.0319	-0.1446	-0.1544	1.3246	-0.7634	1.0142	-0.3979	-0.0548	-0.2134
18996.0938	-1.6600	-0.7148	-0.7849	0.1247	-0.6290	0.7292	-0.8071	0.3829	-0.2768	0.1649	-1.0449	1.2655	-0.6982	1.9027	-0.6319	1.3397	-0.6616	-0.2622	-0.3076	-0.6317	0.0756	-0.5289	0.1477	-0.4843	0.8484	-0.7335	1.2325	-0.5126	2.3251	-0.3125	1.5298	-0.3861
19000.0000	-0.8088	0.7866	0.7199	0.9044	0.0253	0.1551	-0.8894	-0.4255	-1.2125	-0.7592	-0.9161	2.0254	-0.8327	1.2296	-0.9610	-0.4037	1.2155	0.4268	-0.6994	0.7948	0.4113	-0.3562	-0.1533	0.1092	2.0783	-0.6662	0.0153	-1.0092	1.3319	-0.8380	-0.2443	-1.0535
19003.9062	0.1183	1.5206	0.8433	2.6409	-0.5077	0.8071	-1.5290	-0.8841	-1.4694	-1.4336	-0.3603	2.4567	-1.3868	0.7758	-1.5213	-0.2033	1.8184	0.1376	-1.2350	0.7233	1.7911	-1.0071	-0.3137	0.1354	1.2857	-1.1927	0.1162	-0.7131	1.4192	-1.2808	0.2423	-1.7941
19007.8125	-0.7200	-0.1536	0.6360	0.5394	-0.0125	-0.1345	-0.1606	-0.2739	0.3593	0.4146	-0.2227	-1.2692	-0.7556	-0.7377	0.2328	1.2078	1.2165	0.5182	-0.5159	0.7420	0.9534	-0.3537	-0.0171	0.3407	-1.0577	0.0175	-0.6965	-0.5590	-2.0872	0.5744	2.5733	-0.5986
19011.7188	0.5304	1.3480	0.6237	3.4812	-0.4591	1.0430	-1.1791	-0.8775	-1.5295	-1.1171	-0.2760	2.2123	-0.5766	-0.1799	-1.1290	-0.4949	1.6976	-0.0382	-1.2490	0.5266	2.4201	-0.8998	-0.5851	0.1263	0.1462	-0.8402	0.0857	-0.6027	1.0425	-1.0321	-0.6988	-1.5191
19015.6250	-0.9939	-0.0120	0.2590	0.3734	0.2054	0.2503	-0.3301	-0.2440	-0.5992	-0.6783	-0.8377	1.2083	-0.3510	0.8758	-0.5105	-0.5542	0.5565	0.5861	-0.1874	0.5620	0.3115	0.1066	0.1038	0.0039	1.3726	-0.2868	0.0957	-0.7101	1.0910	-0.5366	-0.6009	-0.5293
19019.5312	-1.1235	-0.9783	-0.1177	-0.7479	0.4119	-0.1332	0.6209	0.0913	0.4879	0.1716	-0.5675	-0.6551	0.2953	0.0062	0.5660	-0.0910	-0.1806	0.5284	0.3116	0.2432	-0.2272	0.4992	0.2366	0.0750	0.0060	0.5067	-0.1213	-0.3953	-0.3996	0.4338	-0.0320	0.2786
19023.4375	-0.5818	-1.2216	0.4884	1.2963	0.5595	1.0226	0.4174	0.4238	0.0394	0.1003	-0.1739	-1.9732	-0.2428	-2.1823	0.1490	-0.1723	1.0575	1.3644	0.3057	1.0018	2.0594	0.6088	0.8433	0.4591	-1.6267	0.3964	0.0554	-0.7221	-2.7188	-0.1201	-0.9507	0.0381
19027.3438	-2.5781	-2.0838	-0.4576	1.1206	0.1385	1.4074	-0.0802	0.8565	-0.1868	0.5778	-1.5173	-0.5781	-0.3204	-0.2635	-0.1972	0.8981	0.1257	1.0328	0.2434	0.2957	1.7166	0.3833	0.8067	-0.1306	-0.8390	-0.0799	1.0373	-1.2003	-0.2440	-0.1583	0.1890	0.0858
19031.2500	-0.8062	-0.8471	0.7224	1.2224	0.6213	0.8629	0.0049	0.4744	-0.4312	0.0709	-0.4468	-1.3416	-0.5004	-1.6583	-0.3151	-0.2531	1.3380	1.5100	0.2838	1.2524	1.8180	0.6200	0.8382	0.3749	-0.8226	0.0489	-0.0297	-0.8904	-2.2846	-0.4355	-0.9425	-0.0582
19035.1562	2.2673	1.4826	2.0976	4.6614	0.6109	1.8544	-1.1253	0.1387	-2.2221	-1.3363	1.0391	-0.5079	-1.1739	-3.9367	-2.0233	-2.0930	3.4528	1.8174	0.0349	2.2348	4.2592	0.4203	0.9532	0.7567	-1.3632	-0.8787	-0.3487	-0.3900	-3.5196	-2.3094	-4.0873	-0.7658
19039.0625	1.6214	1.4669	1.1411	2.8684	0.0534	1.4304	-1.4705	0.0668	-2.0371	-1.3968	0.5736	1.2071	-1.2172	-1.0356	-2.1021	-1.4215	1.8881	0.9116	-0.2126	1.1297	2.3137	-0.0636	0.5903	0.1808	0.6585	-1.2605	0.4046	-0.1983	-0.1503	-2.1939	-2.8469	-0.8995
19042.9688	0.9517	-0.2052	0.7291	3.4231	0.4562	1.6710	-0.2467	0.0416	-0.5075	-0.8009	0.6545	-1.7060	-0.2946	-3.5118	-0.7904	-1.0284	1.8510	1.5685	0.4401	1.2998	3.8043	0.6803	0.8542	0.2900	-3.0075	-0.2561	-0.3669	0.1304	-3.0818	-0.9392	-1.9523	-0.1503
19046.8750	1.6447	1.4958	1.6509	2.7526	0.8816	0.1270	-0.1025	-0.7204	-0.8309	-1.2220	0.8333	-0.5489	0.0831	-3.2007	-0.7495	-2.3328	2.6092	1.2977	0.4020	1.8791	2.4116	0.8091	0.1570	0.5430	-1.5772	-0.0817	-1.8198	0.3314	-3.1006	-0.8838	-2.5988	-0.1395
19050.7812	0.4718	-0.1727	1.5050	0.7366	1.4895	-0.3734	1.1293	0.5579	0.2265	0.3162	0.6771	-3.1132	0.4612	-4.2814	0.2917	-1.7217	1.8549	1.6381	1.6162	1.8492	1.2369	1.7396	0.9810	0.7980	-2.4725	0.9101	-1.7560	0.1613	-5.6113	-0.0426	-2.4980	1.3946
19054.6875	1.3664	1.6918	1.1059	1.4986	0.3138	0.1636	-0.6792	-0.4028	-1.3204	-1.3049	0.4889	1.3661	-0.4275	-0.6086	-1.2402	-1.8528	1.4761	0.4564	0.0110	0.9755	0.7963	0.1723	0.0754	0.2443	1.0380	-0.6016	-0.5041	0.0864	-0.0324	-1.3815	-2.5149	-0.4562
19058.5938	-0.6641	-0.1604	0.1578	2.5861	-0.0945	1.0410	-0.5667	-0.0431	-0.6931	-0.1175	-0.5981	0.3284	-0.2263	-0.9790	-0.6204	0.1533	1.0756	0.4804	-0.2578	0.4797	2.3020	-0.0994	0.0534	-0.0320	-1.2984	-0.4266	0.0804	-0.4940	-0.4262	-0.4462	-0.0737	-0.4205
19062.5000	-0.6455	0.3855	0.5010	2.1311	0.0906	0.7348	-0.6693	-0.1958	-1.0899	-0.6812	-0.7123	1.3351	-0.4110	-0.2361	-0.9595	-0.6365	1.2683	0.5478	-0.2156	0.7426	1.6127	0.0028	0.0739	0.0568	0.2666	-0.5464	0.0068	-0.6522	0.3800	-0.9058	-1.0156	-0.5637
19066.4062	-0.1042	0.6096	0.2905	-0.6925	0.0909	-0.6646	0.0540	-0.1680	-0.2748	-0.1161	-0.2167	1.0468	0.0402	0.8638	0.0080	-0.4387	0.0459	-0.3341	-0.1247	0.0431	-1.1158	-0.0921	-0.2900	0.1248	1.5056	0.0797	-0.1872	-0.2242	0.7612	-0.0622	-0.4053	-0.0528
19070.3125	1.8831	1.0027	0.7597	1.0961	0.2531	-0.3011	0.2493	-0.6720	0.0687	-0.2726	1.0993	-1.0641	0.4021	-2.0665	0.3076	-0.7932	1.0752	0.1798	-0.1918	0.6120	0.9903	0.0532	-0.3789	0.3701	-1.6105	0.3136	-1.2289	0.5590	-2.2307	0.2347	-0.5441	-0.1551
19074.2188	2.7473	2.3948	1.4226	2.3487	0.2665	-0.3934	-0.4938	-1.1197	-1.0842	-0.6462	1.1361	0.2569	0.3331	-2.0964	-0.4266	-1.4918	2.1099	0.2095	-0.7248	1.1330	1.5183	-0.2120	-0.8812	0.3808	-0.9809	-0.2087	-1.7097	0.4529	-1.8307	-0.3539	-1.3454	-0.7110
19078.1250	1.8594	0.8281	0.4786	-0.6438	-0.1145	-0.7830	-0.2528	0.0646	0.1457	1.2197	1.1434	-1.8439	-0.0357	-1.0124	0.3734	1.0802	0.2969	-0.1876	-0.4660	0.0879	-0.3941	-0.4195	-0.4344	0.0810	-1.1755	-0.0129	-0.7855	0.5476	-2.2212	0.7448	1.8181	0.0131
19082.0312	1.7769	1.7009	1.2692	1.0512	0.0805	-0.8447	-0.5747	-0.4679	-0.4459	0.7260	0.9093	-1.1654	-0.1797	-1.8237	-0.0987	0.4328	1.7670	0.1323	-0.6410	0.9294	0.7531	-0.4090	-0.6790	0.3020	-1.5146	-0.2284	-1.6661	0.3072	-2.9661	0.4015	1.5327	-0.3673
19085.9375	1.1939	0.8478	0.8892	0.0050	0.2454	-0.8689	-0.2362	0.1199	-0.2125	1.3567	0.6300	-1.7477	0.0811	-1.5782	0.2239	0.7146	1.0323	0.2500	-0.2653	0.6859	0.0821	-0.0720	-0.3950	0.1882	-1.3626	0.0300	-1.2478	0.1685	-2.9440	0.6469	1.3606	0.1782
19089.8438	1.4492	0.3878	0.4673	-0.4650	0.3267	-0.8520	0.1629	0.0852	0.2117	1.4237	0.8145	-2.2915	0.6284	-1.7088	0.6850	0.5749	0.4108	0.2792	-0.1170	0.4095	-0.0669	0.1549	-0.4259	0.0536	-1.8465	0.3361	-1.2167	0.4723	-2.8502	0.9944	1.0857	0.4267
19093.7500	0.7352	-1.1116	-0.0626	-1.6909	0.5316	-0.8545	0.8412	1.1473	1.1650	2.7006	0.8692	-4.5529	0.8949	-2.6112	1.3345	1.5428	-0.5013	0.4867	0.8250	0.0682	-0.4914	0.7649	0.2526	-0.0323	-3.3631	0.8279	-0.9373	0.7036	-4.5695	1.6592	1.8130	1.6152
19097.6562	2.0122	-0.2704	0.3829	-1.2354	0.4736	-1.0761	0.9484	0.9063	1.1816	2.4759	1.7087	-4.7937	0.8784	-3.5401	1.3868	1.1553	-0.0625	0.1266	0.7474	0.1299	-0.3615	0.5753	0.0869	0.2685	-3.8338	0.9529	-1.3405	1.1067	-5.5529	1.5968	1.3933	1.5727
19101.5625	2.3433	0.6511	0.8564	0.1948	0.4956	-0.7358	0.7160	0.3368	0.3649	1.2070	1.6177	-2.9627	0.7366	-3.4266	0.7740	-0.2291	0.7407	0.0623	0.4763	0.4821	0.3099	0.4415	-0.0737	0.4998	-2.7709	0.7451	-1.3310	0.8459	-4.4974	0.7063	-0.5559	0.9790
19105.4688	2.0901	0.4544	0.9755	0.1553	0.7464	-0.7432	0.6640	0.3427	0.3261	1.2604	1.4357	-3.3516	0.7550	-3.6154	0.7126	-0.3078	0.9934	0.6064	0.5951	0.8720	0.5610	0.7313	0.0497	0.4385	-2.9452	0.6986	-1.6106	0.7561	-4.9159	0.7355	-0.4741	1.0082
19109.3750	1.1770	0.0055	0.6375	0.2059	0.5542	0.0069	0.0850	0.4980	-0.1510	0.7265	0.7584	-2.2107	0.1422	-2.1676	0.0251	-0.1849	0.7280	0.9069	0.4204	0.7884	0.7429	0.6015	0.3944	0.1828	-1.5628	0.1379	-0.6352	0.2533	-2.9722	0.0552	-0.6621	0.5126
19113.2812	3.8625	0.4118	2.2300	1.0946	1.6790	-0.6615	1.6773	0.1413	1.0809	0.9042	2.9797	-6.9197	0.8643	-7.7154	1.3483	-1.5133	2.6433	1.9925	1.2653	2.3317	2.4051	1.6660	0.7459	1.3001	-5.8597	1.5768	-3.0799	1.2305	-10.1647	0.9664	-1.8329	1.3498
19117.1875	6.1309	2.3900	2.1490	2.1805	0.8547	0.3173	-0.4512	-0.2479	-0.8505	-0.5529	3.6564	-3.8899	-0.1229	-5.5738	-0.7628	-2.0732	2.6080	1.6488	0.2400	1.9647	2.7484	0.6908	0.4528	0.6578	-3.3957	-0.2641	-1.9440	1.7107	-6.2585	-0.9222	-3.0350	-0.0562
19121.0938	2.8894	1.7137	0.5881	-0.7676	-0.0852	-0.4927	-0.8930	0.0307	-0.6899	0.0373	1.5592	-0.3601	-0.4016	-0.0814	-0.7347	-0.2155	0.1788	-0.0432	-0.2464	0.1497	-0.7720	-0.2539	-0.1461	-0.1336	0.6407	-0.7096	-0.3546	0.9396	-0.4152	-0.5138	-0.2308	-0.1864
19125.0000	3.5591	1.5617	1.1192	-0.3968	0.4545	-0.8828	0.2986	0.2597	-0.3706	0.8220	2.0408	-1.9967	0.5470	-2.5267	0.3398	-0.8526	0.6453	-0.0923	0.1009	0.4628	-0.5187	0.2008	-0.2308	0.4973	-0.9772	0.4317	-1.0276	0.8748	-3.3345	0.1391	-1.7451	0.5973
19128.9062	3.1593	-0.4022	-0.0949	-2.6985	0.2914	-1.0010	0.7714	1.3337	1.3304	2.7019	2.4644	-5.4081	0.7990	-2.9039	1.3341	1.4837	-1.1725	0.0084	0.8360	-0.4494	-1.3178	0.5366	0.3227	-0.0301	-3.3537	0.7453	-0.6773	1.6848	-4.9181	1.5227	1.3501	1.7516
19132.8125	2.4107	-0.1256	-0.0513	-3.4947	0.3540	-1.3395	0.6723	1.3845	0.8299	2.3841	1.8107	-3.6896	0.6835	-1.3085	1.0279	0.9551	-1.4221	-0.2406	0.8396	-0.5259	-2.5450	0.5299	0.2648	-0.0497	-1.0832	0.6297	-0.3208	1.2239	-3.0864	1.0959	0.4874	1.6988
19136.7188	1.4610	0.1747	0.5667	0.2279	0.5415	-0.1785	0.7131	0.2964	-0.1032	0.5474	0.8230	-1.5253	0.7405	-2.1770	0.5669	-0.8714	0.4180	0.2364	0.2994	0.4078	0.2638	0.4891	0.0452	0.4392	-1.1342	0.7098	-0.4900	0.1644	-2.4590	0.1980	-2.0034	0.6118
19140.6250	1.3180	0.1582	0.1454	0.5056	0.0964	0.5661	-0.4657	0.8231	-0.8334	0.6687	0.5981	-0.7931	0.0265	-1.0858	-0.5555	-0.0580	0.0714	0.3239	0.1942	0.1052	0.5621	0.2042	0.3335	-0.1172	-0.5968	-0.3529	0.4426	0.2077	-0.9371	-0.5511	-1.3825	0.3779
19144.5312	1.3218	-0.5669	0.2905	0.6846	0.6870	0.0931	0.9208	0.2168	0.6183	0.7154	0.9914	-3.1396	1.0175	-3.3918	0.8639	-0.5066	0.4761	0.8427	0.6611	0.5957	1.3828	0.8999	0.2535	0.2572	-3.3201	0.8251	-1.0052	0.6194	-3.8579	0.6865	-1.0121	0.8791
19148.4375	2.7853	1.3401	1.2536	-0.1666	0.8063	-1.1666	0.4828	-0.2745	0.2333	0.3876	1.7792	-2.5702	0.6507	-3.0356	0.4448	-1.0908	1.2040	0.6104	0.4886	1.0789	0.0977	0.7077	-0.1584	0.4252	-1.9894	0.4961	-2.0988	1.1048	-4.1759	0.4644	-0.7710	0.6560
19152.3438	3.0701	1.9107	1.0286	-1.6171	0.7436	-1.5398	0.4645	-0.6362	-0.1079	-0.5892	1.6820	-0.4737	0.7173	-0.7684	0.2688	-2.1422	0.3478	0.1297	0.2670	0.6395	-1.6757	0.5601	-0.3948	0.3102	0.9995	0.4094	-1.5507	1.0717	-1.1770	-0.0272	-2.2328	0.3124
19156.2500	2.5048	1.8216	0.2816	-2.6526	0.3604	-2.1230	0.2989	-0.7850	0.2353	0.0101	1.2510	0.1484	1.1081	0.7631	0.5825	-1.1630	-0.6574	-0.5485	-0.0095	-0.1313	-2.7985	0.2057	-1.0002	-0.1968	1.2903	0.2814	-1.5475	1.3134	0.4523	0.6600	-0.3347	0.3791
19160.1562	2.3956	1.0313	0.7110	3.3072	0.1845	0.8707	-0.3991	-0.5339	-0.7368	-0.4954	1.1637	-0.9815	0.4147	-3.1847	-0.4911	-1.0762	1.6391	0.6711	-0.2106	0.8592	3.0540	0.1526	-0.2021	0.1377	-2.9291	-0.2473	-0.9450	0.6589	-2.4003	-0.4781	-1.6202	-0.3198
19164.0625	5.3243	3.1800	1.0852	-2.2230	0.5331	-2.4097	0.2792	-1.3163	-0.0331	-0.3120	2.7912	-0.7747	1.3079	-0.7779	0.6737	-2.0573	0.1236	-0.4340	-0.4149	0.3456	-2.3964	0.0877	-1.3462	0.1351	0.6462	0.3900	-2.3787	1.9681	-1.2282	0.5998	-1.4093	0.0414
19167.9688	2.9597	2.0928	0.7529	-0.0804	0.4307	-1.3075	0.0942	-1.0987	-0.3207	-0.3521	1.3400	-0.0067	1.1532	-1.0097	0.2787	-1.6532	0.6223	-0.1040	-0.2913	0.4940	-0.5173	0.1776	-1.0653	0.0294	-0.2926	0.1933	-1.8632	1.1140	-0.8115	0.3082	-1.2336	-0.0330
19171.8750	2.1919	0.2676	1.3293	1.0286	1.2237	-0.8043	1.2267	-0.1912	1.0008	0.8228	1.7393	-4.7344	1.1327	-5.4734	1.1153	-0.9602	1.8324	1.3532	1.0219	1.6093	1.8293	1.3357	0.1686	0.6487	-4.9402	1.1274	-2.8007	1.1229	-7.0358	1.1098	-0.4772	1.1796
19175.7812	1.6162	1.1213	0.3158	0.1205	0.1484	-0.6490	0.0589	-0.9554	0.1255	-0.5822	0.8170	-0.0409	0.5642	-0.5019	0.2108	-0.8820	0.3738	-0.0101	-0.2521	0.2648	0.0118	0.0229	-0.6327	-0.0188	-0.4578	0.0802	-1.1786	0.7729	-0.3076	0.2647	-0.1638	-0.2568
19179.6875	4.4287	4.5034	1.9448	4.0521	0.0571	-0.4115	-1.1968	-2.2301	-2.2288	-2.1992	1.6129	2.8475	0.4245	-1.7223	-1.3190	-3.1673	2.9575	-0.2927	-1.3710	1.3143	2.0217	-0.6761	-1.6533	0.3836	0.1622	-0.7885	-2.1661	0.8385	-0.0272	-1.3287	-3.1843	-1.5857
19183.5938	3.4832	3.4083	1.6019	2.7062	0.2850	-0.5072	-0.8123	-1.8728	-1.5823	-1.8135	1.2838	1.8298	0.4283	-1.3658	-0.9003	-2.6969	2.3574	0.1676	-0.9805	1.2938	1.4483	-0.2737	-1.2358	0.2839	0.1898	-0.5233	-2.0042	0.6993	-0.2804	-0.9056	-2.4827	-1.2292
19187.5000	1.0335	2.2494	0.8983	-0.6290	0.4076	-1.7661	-0.1130	-1.0732	-0.6820	-0.6255	0.1233	2.0196	0.6416	0.8552	-0.1504	-1.6823	0.7285	-0.3955	-0.2412	0.5506	-1.6364	0.0635	-1.0742	0.0597	1.9726	-0.0301	-1.6629	0.3449	0.9443	-0.0498	-0.9330	-0.1480
19191.4062	-1.9109	-0.9293	-0.0441	-1.3372	0.5131	-0.8288	0.6949	0.4266	0.5041	0.9825	-1.0167	-0.5744	0.4647	0.2081	0.6801	0.3313	-0.2316	0.2615	0.6001	0.2119	-1.0796	0.6208	0.0995	0.0284	0.1280	0.5894	-0.4665	-0.5023	-0.7090	0.7643	0.6922	0.8289
19195.3125	-1.5795	0.5720	-0.1571	-1.7358	0.1475	-1.3207	0.1895	-0.3318	-0.3214	-0.3160	-1.2802	2.9960	0.4857	2.8410	0.0242	-0.8473	-0.6874	-0.7741	0.0896	-0.3308	-2.6175	0.0755	-0.6189	-0.1854	3.3240	0.1027	-0.1566	-0.4341	3.2241	-0.0134	-0.5648	0.2012
19199.2188	1.4441	0.6579	0.8564	2.5791	0.4610	0.2997	0.0497	-0.0345	-0.3327	0.1838	0.8704	-1.6397	0.4763	-3.5761	-0.2117	-0.8126	1.6272	0.6515	0.4649	0.9682	2.3550	0.5623	0.0673	0.2787	-3.2030	0.0913	-1.2799	0.5774	-3.5649	-0.1480	-1.1886	0.4696
19203.1250	1.5716	0.2672	0.8355	2.9636	0.4920	1.3273	-0.0626	0.3637	-0.7689	-0.5841	0.9695	-1.3099	-0.0452	-3.5243	-0.7847	-1.4834	1.5518	1.0332	0.6696	1.0240	2.8963	0.7207	0.7961	0.4006	-2.3654	-0.1017	-0.2103	0.2954	-2.9550	-1.1251	-3.1541	0.2967
19207.0312	0.3716	0.8126	0.5634	2.2369	-0.1048	0.8197	-0.6787	-0.5381	-0.8590	-1.2518	0.0209	1.1999	-0.6181	-0.4327	-0.9657	-0.8276	1.2768	0.3391	-0.3829	0.6119	1.7465	-0.2453	0.0482	0.1656	0.1169	-0.5797	-0.0141	-0.2276	0.3180	-1.0158	-1.0367	-0.8694
19210.9375	0.8350	1.5986	0.7130	1.9359	-0.2878	0.3161	-1.2576	-0.3386	-1.1539	-0.7475	0.2676	1.3938	-0.8397	-0.1632	-1.4130	-0.3170	1.3229	-0.0044	-0.3528	0.5113	1.1436	-0.4445	-0.1401	-0.0441	0.2304	-1.0598	-0.2990	0.1627	0.2803	-1.0850	-0.0801	-0.6831
19214.8438	5.1116	4.7440	2.2231	0.1754	0.3942	-2.1776	-1.0777	-1.5767	-1.4596	-0.8842	2.4033	0.8772	0.1517	-1.0178	-0.9036	-2.2139	2.1835	-0.1910	-0.7938	1.3446	-0.9690	-0.3338	-1.4225	0.2799	1.0949	-0.7018	-2.8927	1.5051	-1.4562	-0.5504	-1.1381	-0.7280
19218.7500	0.7953	2.3229	-0.1420	0.0606	-0.9357	-0.6134	-1.3865	-1.1232	-1.2059	-1.0593	-0.2080	4.2828	-0.3318	3.4174	-1.0142	-0.1903	-0.2758	-1.5231	-1.3676	-0.7888	-1.4218	-1.3814	-1.3485	-0.4731	3.2630	-1.1149	0.2310	0.1662	4.7546	-0.6764	0.6063	-1.3181
19222.6562	3.0690	4.7052	1.3376	0.4898	-0.2906	-1.9089	-1.1365	-2.3584	-1.9634	-2.0276	0.6754	5.2196	0.3361	2.4711	-0.9250	-2.5781	1.2584	-1.5096	-1.7747	0.2798	-1.8441	-1.2454	-2.2564	0.0988	4.2650	-0.7507	-1.5992	0.4425	3.8453	-0.8643	-1.7453	-1.7151
19226.5625	0.1352	1.5005	-0.0188	-0.7440	-0.1524	-1.6939	0.4582	-1.3292	0.2957	-0.5661	-0.1819	2.3529	0.9899	1.5315	0.6740	-0.8582	-0.3019	-1.4107	-0.4547	-0.5139	-1.8963	-0.4289	-1.4196	-0.0099	1.3932	0.4257	-1.1715	0.4100	2.0695	0.6943	0.3738	-0.1523
19230.4688	0.1676	2.6780	-0.0388	0.7755	-0.6188	-1.0505	-0.6028	-1.9646	-1.1393	-2.0107	-0.7639	5.8861	0.5954	3.4234	-0.5790	-1.8197	0.0018	-1.8619	-1.2292	-0.6668	-1.4793	-1.0780	-1.8709	-0.2462	3.7055	-0.4911	-0.4487	0.0271	5.6561	-0.6033	-1.1064	-1.2465
19234.3750	1.8488	2.6780	0.7431	2.7366	-0.1585	-0.3484	-0.4058	-1.6229	-1.3265	-1.5621	0.3377	3.2508	0.7877	-0.2240	-0.5334	-2.2191	1.3254	-0.9295	-0.9272	0.2460	0.8497	-0.5839	-1.4382	0.1768	0.6456	-0.2258	-1.0790	0.3159	1.6268	-0.6859	-2.3852	-0.9133
19238.2812	1.7918	0.3394	0.6312	1.4410	0.4527	-0.2589	0.8236	0.0060	0.7040	0.5866	1.4459	-2.8737	0.8337	-4.0355	0.6802	-0.4777	0.9794	0.2079	0.7496	0.5315	1.5122	0.6233	0.0406	0.4287	-3.9854	0.7257	-1.5302	1.0634	-4.5528	0.6274	-0.4868	0.9750
19242.1875	0.5888	-0.5161	0.6400	3.2362	0.6517	0.8892	0.6559	-0.1195	0.1732	0.1537	0.4676	-2.5671	0.7661	-4.4217	0.4029	-0.7661	1.7341	1.1686	0.4789	1.1532	3.4966	0.8135	0.2744	0.4446	-4.3916	0.6247	-1.1851	0.1472	-4.3783	0.2572	-1.2889	0.4164
19246.0938	-0.3369	0.4111	0.2884	1.7534	0.2857	0.3329	0.1604	-0.8229	-0.4186	-1.3864	-0.4477	1.5134	0.3771	-0.3539	-0.2809	-1.6835	0.8583	0.2931	0.0200	0.5419	1.1846	0.2973	-0.1878	0.1478	0.1588	0.0769	-0.4682	-0.2023	0.7449	-0.5501	-1.9380	-0.3687
19250.0000	-0.5309	0.3271	-0.4923	-0.3445	-0.2624	0.1208	-0.2434	-0.2087	-0.4845	-1.0340	-0.5559	2.6707	-0.0113	2.1694	-0.5532	-0.8410	-0.7873	-0.6187	-0.0280	-0.6040	-0.9913	-0.1654	-0.1290	-0.2715	2.3930	-0.3438	0.8200	-0.0925	3.4206	-0.7563	-1.3411	-0.2306
19253.9062	-3.2158	-1.8397	-1.8547	-1.1474	-0.9021	0.7001	-0.3309	0.9857	0.2327	0.7093	-1.8387	1.9712	-0.3142	3.3821	-0.1884	1.9676	-2.2810	-1.0644	0.0933	-1.7495	-1.2880	-0.5111	0.2405	-0.7760	1.5920	-0.4367	2.2685	-0.6704	4.2008	0.0187	1.7619	0.2844
19257.8125	-4.0813	-1.8641	-2.4746	-2.7912	-1.3505	0.0570	-0.6983	0.9470	0.5450	1.0700	-2.3399	2.9070	-0.5293	5.6612	-0.1642	3.0958	-3.3001	-1.7151	-0.1672	-2.4756	-2.9350	-0.9747	-0.1089	-1.2266	2.9183	-0.7767	2.5379	-0.5985	6.2622	0.4232	3.9706	0.1763
19261.7188	-4.6832	-4.0858	-2.9973	-4.0241	-0.7350	-0.0880	0.7621	1.9735	2.2917	2.8444	-2.0123	-1.3551	0.4088	3.0933	1.3662	4.0779	-4.0956	-1.0033	1.1098	-2.5202	-2.7596	0.1547	0.6366	-1.1674	-0.5967	0.4078	2.0961	-0.1417	2.3617	1.9072	4.9319	1.8417
19265.6250	-1.3931	0.4195	-0.8104	0.4562	-1.0085	0.5611	-1.4187	0.1608	-1.3085	-0.1391	-1.3698	3.8125	-0.6580	3.4461	-1.2236	0.9337	-0.8052	-1.1494	-0.8690	-1.0673	-0.6634	-1.1145	-0.4864	-0.6491	2.7573	-1.1997	1.6489	-0.6915	4.8146	-0.8871	0.6894	-0.7880
19269.5312	-1.3344	0.2191	-1.2561	-3.8031	-0.8275	-1.6256	-0.2236	0.5454	0.1496	1.3227	-0.9602	2.6461	0.2246	4.5950	0.3288	1.6349	-2.6543	-2.1957	-0.2840	-2.0033	-4.5738	-0.8799	-0.8632	-0.6900	3.6581	-0.1982	1.0877	-0.0137	4.5590	0.6772	2.2280	0.5104
19273.4375	-2.0751	-3.0701	-2.2879	-3.8097	-0.6505	-0.5956	0.9605	2.0101	2.4767	3.5264	-0.3074	-3.4413	0.6441	0.7360	1.7654	4.1054	-3.5049	-1.2013	1.0790	-2.3029	-2.5195	0.0641	0.4286	-0.7964	-2.5057	0.7097	1.1864	0.7215	-0.7553	2.3147	4.9327	2.1624
19277.3438	-2.5509	-2.6193	-1.1545	-1.9834	0.1300	-0.1851	1.3162	1.7702	1.2489	2.3867	-0.9992	-1.9603	0.7634	-0.2220	1.3355	1.7278	-1.8660	-0.4598	1.1963	-1.0549	-1.4223	0.6366	0.6411	-0.0993	-1.2243	1.0575	0.9772	-0.4080	-1.0996	1.2440	0.9676	1.9100
19281.2500	-2.8037	-2.0870	-1.2312	0.7480	-0.2632	0.6213	0.4467	0.9299	0.6064	1.5721	-1.4921	-0.5036	0.6752	-0.2836	0.5928	1.6802	-0.9504	-0.3770	0.5268	-0.8479	0.7360	0.1812	0.1326	-0.3942	-2.1615	0.3466	0.7430	-0.4687	0.0009	0.8326	1.5000	0.9917
19285.1562	-1.4988	-0.2829	-0.9494	0.1345	-0.6439	0.3889	-0.3373	0.4105	-0.7496	0.2893	-1.2981	2.8455	0.2103	2.3485	-0.2991	0.4602	-1.1888	-1.2399	-0.3757	-1.2056	-0.8797	-0.6166	-0.4081	-0.3860	1.8919	-0.2815	1.5367	-0.6831	3.6754	-0.3474	-0.4910	-0.0294
