Time	Fp1	Fp2	F3	F4	C3	C4	P3	P4	O1	O2	F7	F8	T3	T4	T5	T6	A1	A2	FZ	CZ	PZ
2552.0000	-6.7012	-9.7029	-11.7055	-5.6839	6.7526	12.7501	3.3475	23.4324	-1.7487	5.9996	-5.8724	-2.9373	-7.6287	9.2743	-4.2451	3.1687	-17.7092	-7.9071	-4.1685	8.2914	12.9940
2556.0000	-8.2880	-5.0733	-14.3598	2.8877	5.9963	15.1072	2.1094	24.1217	-2.3622	7.0572	-10.9751	-5.4945	-9.5204	11.0092	-7.4502	3.2364	-23.4946	-11.4261	2.9431	10.7093	13.2668
2560.0000	-3.8227	-4.5621	-10.1301	0.1829	8.4509	13.5529	3.0384	21.5312	-2.9364	2.4529	-5.6182	-4.4664	-6.4581	5.7432	-5.1049	-6.0779	-19.3180	-11.4479	1.5760	10.4620	12.9524
2564.0000	-1.0099	-4.5111	-7.0069	-1.1434	9.7717	10.8679	3.2426	14.1684	-2.9111	-2.0052	-1.5391	-4.8804	-3.1092	1.2085	-2.2102	-7.5691	-14.3985	-10.3396	1.5953	11.1917	10.5874
2568.0000	5.4032	-2.2602	4.9572	-6.5986	5.4270	-0.0208	2.8403	-1.1941	-0.5723	-5.6272	8.5795	1.0127	3.3331	-7.9501	3.9742	-15.5003	4.0424	0.3497	-3.7581	1.4183	2.1442
2572.0000	-1.1145	-4.8904	-2.3146	-2.9357	6.5678	6.5369	3.8708	3.9117	-0.0274	-0.1468	2.4957	-3.0892	-1.8905	-3.7619	1.4060	-10.5066	-6.4790	-1.3296	-0.2714	7.2774	6.6914
2576.0000	-4.7714	3.1730	-15.4905	17.8624	13.4346	19.9756	2.1434	15.3910	-5.1824	-2.8370	-12.0613	-14.5997	-7.1201	2.9107	-8.3554	-8.6758	-31.9341	-21.8061	19.6323	23.9401	14.3706
2580.0000	-1.8766	-0.3964	-9.9201	7.9149	11.5717	14.1195	2.6024	12.2307	-3.9621	-3.7038	-5.4577	-9.5160	-3.9528	0.6810	-4.3672	-8.5026	-21.0145	-15.3706	10.4278	17.1431	11.3497
2584.0000	-3.7228	-4.5470	-6.3874	0.8405	6.1429	7.8890	2.6029	4.3354	-0.5744	0.4334	-2.1004	-5.6331	-3.0557	0.1887	-0.4951	-0.5182	-10.6287	-4.3118	3.0228	10.0280	6.4911
2588.0000	2.0607	0.0223	0.4003	2.2825	6.9204	4.3873	2.7625	-3.4573	-0.7277	-4.9078	3.6311	-4.4883	0.9951	-7.7639	1.9737	-13.9970	-4.1173	-2.9805	4.9707	8.4034	3.6300
2592.0000	5.0226	2.4432	3.5801	1.8348	6.2939	2.6549	2.4466	-2.5730	-1.1614	-6.1938	5.5780	-2.1428	2.2586	-9.3002	1.9243	-20.5759	-1.2093	-2.9460	4.0095	5.2188	2.8371
2596.0000	7.0019	0.4000	9.7141	-5.1356	3.0958	-3.7620	2.7639	-10.1765	1.0298	-5.9821	11.7032	2.1723	5.1237	-13.0595	6.2180	-21.2610	10.2507	5.6905	-2.6841	-1.5285	-1.5746
2600.0000	3.0901	-3.0487	1.1007	-2.8747	9.6435	6.2885	4.7736	1.3713	-0.8912	-4.9557	6.7130	-3.3337	0.6635	-9.3311	2.9761	-21.4726	-4.6338	-2.8202	1.0047	8.7482	6.9885
2604.0000	2.8178	-0.6677	-1.9451	3.1106	13.2621	11.3675	5.2933	4.7306	-2.3944	-6.3945	4.0112	-7.0796	-0.8371	-9.8471	0.6961	-27.2779	-12.7275	-8.8134	7.3013	14.8524	10.5416
2608.0000	4.1837	4.9275	0.2822	8.8799	10.4018	8.7943	3.5046	0.2351	-2.3511	-7.0435	2.8202	-6.6590	0.1327	-10.8595	-0.2901	-28.9385	-10.5509	-8.5314	11.4812	12.4696	7.1111
2612.0000	2.8339	6.1302	-1.9152	12.9788	10.4349	9.5290	2.6639	-2.1189	-2.6459	-7.5967	0.1192	-9.1756	-0.1353	-9.7798	-1.1669	-23.6605	-13.0863	-10.4765	15.4182	15.2463	6.4033
2616.0000	7.4208	7.6305	4.4206	10.7385	10.3945	4.8429	2.8995	-10.5493	-2.1344	-11.8933	6.3564	-7.3159	4.0133	-16.3115	2.3923	-30.8539	-4.5378	-6.9583	14.0320	12.5535	2.8597
2620.0000	10.6401	12.5244	8.3518	15.0703	10.3486	3.0168	2.5752	-16.7602	-2.1923	-14.9544	8.5598	-7.5124	6.1315	-21.5331	3.1666	-40.0755	-1.7233	-6.5989	18.1456	12.1958	0.6238
2624.0000	9.2206	17.3708	6.2686	23.2753	8.4820	3.9692	0.8014	-17.1861	-2.6503	-13.8931	3.5012	-9.3954	4.7390	-19.3184	0.1391	-37.6794	-5.7599	-9.3366	24.6105	13.2226	-0.3810
2628.0000	14.8189	18.8726	11.6383	21.0723	10.5739	0.7170	1.1171	-22.7980	-3.3760	-20.2521	9.5607	-8.3444	9.2327	-25.4206	3.0643	-45.6188	0.5973	-9.3528	23.8035	12.5459	-2.4517
2632.0000	18.3448	23.4578	18.1176	23.0521	7.2861	-5.4093	-0.0594	-33.6681	-2.2608	-22.6282	13.2770	-6.2540	12.7580	-30.7512	5.3932	-50.2743	9.6837	-4.5546	25.0441	7.7920	-8.3464
2636.0000	21.4142	24.5742	23.4308	19.9297	4.5913	-10.8882	-0.7540	-38.8368	-1.4794	-24.0198	17.3093	-2.6928	15.6798	-33.3384	7.6212	-51.9441	18.4295	-0.1979	21.5807	2.0216	-12.4308
2640.0000	13.8204	26.5810	7.9633	34.2555	9.9719	3.3030	-1.4244	-22.7995	-5.1025	-21.1866	2.1542	-12.4833	7.8374	-22.7831	-1.6703	-43.3608	-7.1901	-16.5265	35.0470	16.6138	-3.0202
2644.0000	10.5349	21.4908	8.6803	27.3862	5.7044	0.2158	-1.0162	-24.4333	-2.3509	-15.4623	3.2700	-9.2276	6.6861	-20.6606	0.4015	-35.4372	-1.6614	-8.0782	27.7242	11.1225	-4.8888
2648.0000	13.5312	23.2179	10.8123	28.7761	8.3861	0.0882	-0.5145	-28.3496	-3.0801	-19.9235	6.0789	-10.5500	8.9373	-25.2576	1.7351	-42.1857	-0.6847	-9.7475	30.2371	13.6201	-5.1270
2652.0000	9.6669	23.2222	3.6489	34.7581	11.6266	7.4394	-0.0610	-21.1896	-4.4137	-18.2317	-0.1900	-15.4383	4.9686	-21.4642	-1.9984	-40.3641	-12.9909	-16.5146	36.2393	21.2244	0.0621
2656.0000	15.6007	14.2977	18.3528	10.7090	6.0792	-6.8422	1.9609	-31.4868	0.0577	-17.8920	16.8519	-2.7643	11.7531	-29.0832	8.6637	-44.2337	14.5572	3.1275	13.8197	3.8596	-7.3884
2660.0000	18.9016	19.3025	18.2327	16.2186	8.1746	-6.0936	0.5467	-30.2535	-2.4918	-23.0555	15.4318	-4.4272	13.4521	-29.3360	6.5825	-47.0301	11.8286	-4.1020	19.1574	6.4155	-7.4548
2664.0000	15.0202	18.4145	14.4405	18.3907	7.3739	-3.1694	0.6586	-26.7339	-1.9806	-18.8540	11.4004	-5.7440	10.2107	-25.9596	4.6491	-43.3725	6.6547	-4.2963	20.5636	7.8691	-5.5356
2668.0000	11.8869	16.8348	9.7436	21.0527	10.3162	2.3476	1.9151	-22.9605	-2.2853	-17.2335	8.3795	-9.3894	7.3017	-24.8140	3.1902	-43.8254	-1.5137	-7.3096	23.8530	13.8545	-1.3444
2672.0000	9.8897	17.2126	8.1668	23.5893	9.5574	3.3084	1.7560	-23.7987	-1.7918	-15.4424	6.2844	-10.6140	5.9943	-23.9493	2.4845	-41.6991	-3.6008	-6.9017	25.9379	14.9223	-1.3058
2676.0000	11.8069	19.8318	13.8228	22.3696	4.0932	-3.2800	0.3419	-30.1738	-0.1650	-14.3597	8.8527	-6.2350	8.0630	-25.6114	4.0456	-42.1435	6.0136	-0.3573	23.1541	6.7936	-6.8629
2680.0000	11.3394	15.7803	10.3864	19.2605	8.9268	0.9491	1.8540	-24.1924	-1.5357	-16.0444	8.9328	-8.3440	7.3673	-24.4893	3.9133	-41.5300	0.7491	-4.8439	21.8987	12.0029	-2.3812
2684.0000	15.6443	15.9474	18.8557	12.8670	4.9391	-7.9122	1.2739	-34.1990	0.2534	-18.0605	16.2619	-3.0008	12.1335	-29.3887	8.5492	-43.1471	15.4584	3.5908	15.5034	3.3824	-8.9520
2688.0000	12.0170	13.8828	16.6619	11.2675	2.0799	-7.1156	1.2376	-29.3491	1.3921	-12.1976	13.4307	-1.4218	9.0350	-24.9553	7.1282	-38.4731	13.8719	6.2323	12.6410	0.6046	-7.9700
2692.0000	7.5637	11.6792	9.2354	15.0323	6.1736	0.7425	2.5370	-22.4051	0.4692	-10.1631	8.2299	-6.5280	4.9048	-21.7655	4.3938	-36.5278	1.6869	0.5912	17.1316	9.0129	-1.9946
2696.0000	5.9060	11.2765	6.2316	16.4776	6.6988	2.8632	2.2599	-18.9843	-0.1184	-9.2716	5.3808	-7.8316	3.4806	-18.9092	2.7676	-32.6571	-2.3683	-2.0069	18.3746	10.9524	-0.5220
2700.0000	7.9607	12.3574	9.5556	14.4515	4.7581	-0.2629	1.7691	-20.0395	0.1953	-9.5497	7.5436	-4.9449	4.8728	-19.8443	3.5185	-35.0061	2.5966	0.3174	15.7899	6.5228	-2.5618
2704.0000	7.7275	13.9225	7.2648	19.5047	8.4901	4.1038	2.6463	-19.4480	-0.7951	-11.3392	6.1361	-8.8485	3.9523	-21.8011	2.4594	-40.7681	-3.9064	-4.0770	21.6119	12.8084	0.3554
2708.0000	6.5568	14.7598	5.1498	22.9469	9.6190	6.4162	2.7223	-19.1241	-1.1415	-11.2871	4.0733	-11.1376	2.9069	-21.5314	1.4073	-40.8211	-7.9304	-6.2399	25.0879	16.0063	1.5607
2712.0000	10.4044	16.7515	9.7253	20.6768	7.0401	0.3070	0.9145	-23.7597	-1.4082	-14.6400	6.9715	-7.9404	6.7640	-22.3755	2.8627	-37.8454	0.6184	-4.6862	22.3782	10.6016	-3.3607
2716.0000	13.6910	17.6718	13.5455	18.8151	6.9824	-3.0935	0.6435	-28.4017	-1.4990	-18.0517	10.6831	-6.5427	9.8114	-25.5760	4.8920	-40.2394	6.3247	-3.4044	21.0401	8.6164	-5.9086
2720.0000	6.7218	13.7630	5.6661	20.3689	7.4561	3.1119	1.4141	-20.7552	-1.0451	-11.6860	4.1169	-9.6004	4.2816	-19.2023	1.9818	-31.7905	-3.8501	-5.0524	22.2203	13.1043	-1.2248
2724.0000	1.0747	9.2863	-0.5416	18.4792	6.1027	6.0684	1.2117	-13.0417	-0.6883	-5.9450	-1.3030	-10.0969	0.2737	-11.3192	-0.3718	-18.7831	-9.4597	-5.5830	19.6389	13.6955	1.3021
2728.0000	1.6464	8.8714	0.3163	17.2659	5.7889	4.6914	1.0215	-14.8334	-0.5723	-6.7555	-0.3110	-9.6500	1.2324	-11.7234	0.4422	-17.1253	-7.3115	-4.7789	18.6358	12.9479	0.2010
2732.0000	-0.5087	4.5710	-0.3377	10.7676	2.9185	2.9838	0.8857	-10.9117	0.4783	-2.6424	-0.5701	-6.4313	0.0789	-7.2861	0.7102	-8.8472	-4.5505	-1.0515	11.5974	8.2679	-0.1220
2736.0000	-1.4067	5.5954	2.7955	8.8972	-4.3872	-3.0800	-1.0220	-14.1426	2.5380	1.8407	-0.8742	-1.6536	0.2207	-4.7655	1.0163	-2.1934	3.3980	6.1272	7.3699	-0.9374	-5.3362
2740.0000	-1.6709	5.6502	3.6558	8.7372	-5.7479	-4.6153	-1.3056	-16.9438	3.2095	2.3646	-0.4992	-1.1904	0.5968	-5.1463	1.6895	-0.4578	5.5857	8.2235	6.9841	-2.2313	-6.8885
2744.0000	-3.8400	3.1141	1.9379	5.3980	-7.9216	-4.9140	-1.7332	-12.0746	3.6116	5.9167	-2.3494	0.7539	-1.0118	-0.4335	0.7267	6.6040	5.5596	9.4840	2.8625	-5.1628	-6.5280
2748.0000	-3.2178	6.7967	-0.6373	11.9235	-5.0768	-0.9009	-2.0621	-8.2295	1.6215	3.7349	-5.4955	-2.2855	-1.9028	-0.0324	-2.1470	2.0990	-1.6428	2.5152	9.2269	-0.3538	-3.9336
2752.0000	2.6284	11.7696	6.7906	14.9415	-3.4964	-4.3485	-1.4093	-20.6373	1.9469	-2.6088	1.2699	-2.6448	2.7120	-10.8574	1.4875	-13.5728	5.2252	4.8364	13.3251	-0.0303	-7.3277
2756.0000	5.5498	21.8370	4.7084	31.2083	2.1424	1.6191	-2.0725	-22.1512	-1.3339	-9.5182	-2.6588	-9.9144	3.0204	-15.3636	-2.2985	-27.1546	-5.8017	-6.9711	29.6377	10.4187	-4.9033
2760.0000	11.9277	27.5470	3.3526	39.3939	11.8959	6.9001	-2.0003	-20.6121	-6.3916	-21.9120	-2.2888	-16.3010	6.4340	-20.1390	-4.0234	-38.5252	-14.2523	-22.0180	40.2273	22.0019	-1.2166
2764.0000	21.3220	25.7836	15.3553	24.6994	8.9771	-5.8425	-3.0385	-27.7563	-6.1980	-28.9050	9.8611	-7.0581	15.1779	-24.8422	2.3115	-38.9350	7.2269	-15.1016	26.5719	9.3673	-8.9769
2768.0000	24.4078	29.0947	14.7625	29.2192	13.7893	-2.4959	-2.7393	-25.4898	-8.6490	-34.2033	9.8609	-9.9365	16.1986	-27.3546	0.9882	-47.5544	2.1409	-22.5183	32.0228	14.8245	-6.3684
2772.0000	26.0385	30.3189	16.0562	30.5371	15.8922	-1.4542	-1.8630	-26.8652	-8.9446	-36.1899	11.6740	-10.8762	16.8543	-30.9111	1.6105	-55.4090	1.5152	-23.3713	34.0166	16.7956	-5.4246
2776.0000	22.2661	28.6689	13.3173	28.8909	11.7896	-1.4115	-2.8332	-20.1513	-8.1640	-29.8884	7.4630	-8.4705	13.6620	-24.0091	-0.7888	-46.7650	0.1298	-21.5454	30.4550	12.4814	-5.0966
2780.0000	14.7101	20.0273	5.2439	21.7138	10.1252	2.6257	-2.3853	-5.8950	-7.5416	-20.9932	1.5077	-7.2546	7.8848	-12.4308	-3.5288	-29.8596	-6.4679	-21.1704	22.6211	11.4718	-0.4044
2784.0000	1.3095	8.0848	-3.4711	13.1322	2.9679	4.4927	-1.7518	2.1880	-3.1229	-4.3437	-5.8620	-5.1694	-0.4700	0.6136	-4.7050	-3.9666	-9.8225	-10.9502	12.2865	6.9769	1.5830
2788.0000	-4.5853	8.2364	-8.5732	17.6365	-0.7952	6.3536	-3.0266	4.8651	-2.1228	2.1650	-12.9868	-6.3992	-4.6516	7.0422	-7.8789	6.8445	-15.0981	-10.2894	14.7393	6.8460	1.6784
2792.0000	0.7996	4.5547	1.1517	5.4757	-2.1497	-2.0826	-1.7168	-4.7815	-0.0919	-1.0847	-1.5391	-0.4946	0.9892	-0.5320	-0.8096	1.1258	1.3593	-0.3842	4.3142	-0.9381	-3.1657
2796.0000	10.4581	4.1366	16.3020	-5.5317	-2.6165	-12.9741	0.1066	-21.4742	2.1234	-8.3099	14.8127	5.9634	9.6725	-15.2128	8.6123	-16.3196	22.8435	11.2706	-4.3526	-9.4585	-10.0519
2800.0000	4.6607	10.3413	4.4628	12.6522	1.0564	-1.2550	-1.0711	-12.1792	-0.7678	-6.4396	1.1339	-3.4591	3.2185	-8.7513	0.1202	-14.0062	0.7833	-2.6008	12.2769	3.3867	-3.5628
2804.0000	-1.4704	8.3284	-2.8587	18.2608	3.0135	4.6355	-0.4068	-12.1592	-0.3928	-3.4758	-4.7188	-9.5303	-0.6062	-6.0894	-1.5668	-6.2436	-9.1802	-5.0349	18.3353	11.6469	-0.4864
2808.0000	6.7617	10.4187	5.8606	14.9883	5.5417	-1.4721	-0.0473	-24.2161	-0.9227	-13.2559	5.0001	-8.1911	6.7781	-16.2158	3.7966	-16.4037	2.2040	-3.4111	17.3032	10.4835	-5.0008
2812.0000	-2.3239	3.2244	-1.5059	10.1932	0.2268	-0.1011	-0.7552	-15.6059	1.0758	-2.3212	-2.2417	-6.6833	0.9550	-4.2598	1.3189	5.6043	-1.5563	0.6369	10.7200	7.1250	-3.7260
2816.0000	-3.1224	-2.6198	0.2803	-0.5860	-3.7018	-5.1032	-1.0623	-14.4013	2.6055	0.7845	0.3201	-1.4215	1.7258	-0.5838	3.5506	16.4186	6.7539	7.1107	-0.2210	-0.5123	-6.2146
2820.0000	-4.4037	-3.0370	-3.4572	1.6670	-0.9860	-1.0363	-0.6822	-9.8636	1.4319	0.4610	-2.3527	-4.0717	0.1563	1.2235	1.7651	17.0178	0.2115	2.4444	2.4673	4.0839	-3.0395
2824.0000	-9.4738	-11.9690	-5.2748	-9.7832	-4.8394	-2.1536	0.3624	-3.5456	3.9689	8.8842	-2.3406	0.4070	-2.9557	7.4208	2.8785	28.3477	3.2516	10.2355	-9.3493	-2.0655	-2.0063
2828.0000	-12.5444	-16.9164	-7.4877	-15.1465	-5.5303	-0.8004	1.3678	1.9987	4.9072	13.3686	-3.0209	1.8318	-5.3767	10.9131	2.8393	32.6929	2.0900	12.6951	-14.6642	-3.4593	0.2420
2832.0000	-17.8731	-18.0398	-14.4689	-10.2419	-3.9836	5.6682	1.9368	7.6416	4.7155	17.3591	-9.2995	-2.3634	-9.9883	15.0511	-0.2984	36.6460	-8.7272	9.1045	-10.0550	2.5909	4.6253
2836.0000	-18.1393	-17.7357	-15.3695	-9.4243	-3.1463	7.5416	2.3260	10.8187	4.3582	18.0009	-10.1090	-2.6747	-11.0444	15.4610	-1.2840	33.6040	-11.4114	7.6848	-9.3498	3.4880	6.4050
2840.0000	-13.4157	-23.6972	-1.8479	-28.5367	-10.4592	-6.3495	3.2262	0.3812	8.8117	19.8017	3.6566	9.2241	-5.4167	9.4691	7.4442	31.3022	13.9268	26.3939	-28.1433	-13.9630	-1.8087
2844.0000	-9.4348	-26.6434	5.3811	-38.9910	-12.8744	-13.6610	3.5345	-4.5181	10.1959	18.2499	11.5349	15.1566	-1.3214	6.0847	12.0866	30.1097	27.2216	33.8814	-37.9057	-22.1378	-5.9493
2848.0000	-13.7498	-25.3581	-3.7921	-30.3597	-9.3351	-5.0176	3.2190	5.1167	7.9264	19.6220	2.6559	9.1878	-5.9114	12.0992	6.5662	34.5116	11.7568	23.8374	-29.6861	-13.1327	-0.1566
2852.0000	-24.7466	-28.0245	-18.4637	-19.5065	-4.6211	9.1867	4.9613	14.6132	7.5362	26.6861	-9.6646	-1.0250	-15.1182	18.8771	0.8172	41.4006	-11.4199	16.0489	-18.6944	1.8303	9.3266
2856.0000	-26.7735	-31.2427	-20.1792	-21.9535	-4.1597	10.3248	5.7524	15.6680	8.1219	28.4112	-9.8925	-1.4971	-16.2099	19.9797	1.3490	44.7582	-12.5454	17.2500	-20.5946	2.8780	10.5549
2860.0000	-25.8572	-29.6494	-18.0296	-23.4651	-8.5641	6.1372	3.8716	16.5576	8.3479	29.8281	-10.3497	2.3751	-15.4707	22.9070	0.6270	49.2799	-7.5032	19.3047	-23.8310	-3.8404	7.3240
2864.0000	-25.3146	-33.2441	-16.9280	-28.2232	-6.7886	5.5177	5.2043	13.8409	8.8932	28.4154	-6.7676	2.3523	-14.1712	20.3928	3.3834	49.0681	-4.7940	21.4662	-26.9545	-2.8779	7.5294
2868.0000	-30.1825	-37.0793	-21.5137	-28.9886	-7.4881	7.6897	5.4538	15.8286	9.7893	32.5530	-10.2612	0.7815	-16.9711	24.6131	2.6807	59.0955	-8.6163	22.4641	-27.7674	-0.9839	8.9029
2872.0000	-27.4638	-34.9779	-15.8056	-32.1892	-12.9916	0.5566	3.6769	12.2182	10.8060	33.0811	-7.5530	6.3240	-14.4815	24.5070	3.8863	60.3605	1.6726	27.8968	-32.5860	-10.3968	3.4591
2876.0000	-21.5306	-31.3592	-6.3379	-35.9449	-17.6901	-8.5348	2.2534	4.4690	11.7822	30.5119	-1.0764	12.6247	-9.6001	19.9294	6.9005	54.6231	15.9443	34.3387	-37.3546	-20.6138	-3.3350
2880.0000	-20.8630	-29.1713	-10.1204	-30.7396	-12.9862	-3.1153	2.4018	10.5663	9.1652	27.3791	-4.1012	8.8628	-10.5430	20.8184	4.0002	50.6774	6.9895	25.4677	-31.5823	-13.9221	0.8162
2884.0000	-24.5485	-28.8997	-19.5701	-22.7458	-5.9723	8.6824	3.8854	22.6659	6.4876	27.8379	-11.3687	1.7101	-15.6859	24.2449	-1.1432	46.6597	-11.5659	13.9071	-22.8459	-1.6906	9.9556
2888.0000	-23.8760	-25.0608	-16.4157	-19.2748	-9.5477	5.2038	2.7363	16.0230	7.6469	28.5055	-11.0661	2.8306	-14.7580	22.1595	-0.6984	45.0197	-7.1559	17.5808	-20.7025	-5.1685	6.0183
2892.0000	-22.6776	-26.0554	-14.9212	-23.5665	-11.6681	1.8481	1.6720	17.3620	7.5007	28.3071	-10.1018	5.9179	-13.4066	24.5466	-0.3439	50.5620	-2.4815	18.6989	-25.4358	-9.7457	3.9888
2896.0000	-24.6662	-26.6926	-19.2990	-21.9578	-10.7710	4.7100	1.0713	23.0643	6.3225	29.0424	-14.2083	4.2587	-15.1613	29.1837	-2.8283	57.0230	-8.1718	14.2168	-24.0840	-7.1320	6.0795
2900.0000	-20.5032	-26.0807	-15.1997	-22.8017	-7.2045	3.5281	2.3897	15.7920	6.0696	23.1765	-8.3516	3.1657	-11.5732	21.5547	0.5654	47.4314	-4.3538	14.5118	-22.8768	-4.5578	5.3180
2904.0000	-17.9958	-29.6301	-7.4604	-34.8322	-12.7160	-5.1580	2.4227	11.9301	8.6297	25.3519	-1.0876	11.3557	-8.6764	19.9992	4.9706	48.1394	10.8845	25.5957	-35.3199	-16.6986	0.2957
2908.0000	-29.1159	-30.4399	-22.3632	-24.1521	-12.6423	5.8930	1.4642	25.6350	7.7197	34.3581	-16.6947	4.4501	-18.0467	33.0292	-3.2690	64.4314	-10.0423	17.2116	-26.7389	-7.8101	7.1228
2912.0000	-23.6778	-24.8662	-17.2657	-22.5363	-13.9495	1.8709	-0.1568	23.9929	6.5047	30.2013	-14.3345	7.2620	-14.7543	30.6967	-3.4939	57.7032	-4.6549	15.7828	-26.0526	-12.2404	3.9682
2916.0000	-20.9035	-27.2406	-12.4825	-28.7816	-13.7320	-2.0481	0.8349	17.9831	7.5163	27.7919	-8.0207	9.4825	-11.6108	25.9859	0.6154	54.6048	3.4422	20.6179	-30.9164	-14.8734	1.7351
2920.0000	-29.1897	-30.9915	-23.7531	-24.3245	-11.1253	7.7734	1.7989	29.1880	6.9924	34.0574	-17.3666	3.8736	-18.6636	33.9585	-4.0730	63.6097	-12.7669	14.8551	-26.6265	-6.2487	9.0222
2924.0000	-30.6529	-26.5583	-27.5398	-16.4318	-11.9132	10.3051	-0.0845	33.4368	5.5385	34.8476	-23.7268	1.7909	-20.6587	38.3421	-8.3924	67.1346	-19.5141	9.1214	-20.4477	-4.2921	9.6953
2928.0000	-29.2953	-32.2923	-26.1680	-25.0177	-9.0503	9.6220	1.7611	33.0945	5.7303	32.6517	-18.5609	2.7316	-18.8212	36.1218	-4.9694	67.0291	-15.8808	10.9717	-26.7135	-3.7504	10.8060
2932.0000	-26.5972	-29.6729	-24.3151	-23.4026	-7.4445	10.2734	2.0918	34.0983	4.8493	30.3729	-17.0853	2.8927	-18.0048	33.4371	-5.2823	57.8362	-16.3301	8.8949	-24.9833	-3.3171	11.6884
2936.0000	-33.1208	-26.5234	-31.6299	-13.8866	-10.9230	14.9158	0.2330	41.3861	4.8279	37.7132	-27.8440	0.4824	-23.9973	41.8927	-11.4552	66.3112	-27.0750	5.5733	-18.5466	-1.9061	13.5724
2940.0000	-24.7115	-19.2297	-21.5195	-12.8864	-13.1484	6.8967	-1.3857	31.6403	4.4580	31.0078	-21.1112	4.5971	-17.7403	34.3365	-8.9241	54.4819	-14.7679	7.9200	-18.1403	-8.7547	6.9815
2944.0000	-20.6736	-21.1214	-18.4992	-17.9989	-8.9494	6.9192	0.3972	31.7534	3.6160	26.3552	-15.3071	5.2398	-15.1324	29.5501	-6.3322	45.3385	-12.1956	7.0203	-21.1195	-7.4698	8.6093
2948.0000	-17.5520	-20.0385	-15.2973	-20.4392	-9.7592	3.8437	-0.2682	31.4243	3.1290	24.1477	-12.8108	7.8403	-12.8970	28.7351	-5.6178	43.6314	-7.4061	7.3360	-23.7050	-11.0559	6.7595
2952.0000	-13.1590	-13.4694	-11.4086	-13.6524	-8.0345	3.1866	-0.4989	24.9141	2.2562	18.9347	-10.5760	6.2459	-10.2881	22.0048	-5.2168	30.7264	-6.4152	5.1058	-16.7904	-9.0787	5.2135
2956.0000	-15.4667	-11.9239	-16.6762	-6.7475	-4.7150	9.3868	-0.1296	29.0868	0.9228	19.0064	-15.3888	1.4518	-13.0195	23.4637	-8.2272	29.2854	-16.7984	-1.2390	-9.7586	-1.7807	9.2672
2960.0000	-10.3554	-11.2384	-11.3853	-10.8009	-3.6685	5.9745	0.1710	26.4927	0.3982	14.4508	-9.6381	4.0332	-9.3012	19.0370	-5.7741	21.9337	-10.1163	-0.3977	-12.8901	-4.5514	7.6262
2964.0000	-8.8811	-9.9761	-8.5022	-12.0785	-6.1797	2.6495	-0.6325	24.7169	0.8486	14.5674	-8.2378	6.6438	-8.0781	18.6851	-5.2140	21.6563	-5.2754	2.0988	-14.9385	-8.9651	5.0924
2968.0000	-11.3807	-9.1041	-12.0137	-7.8537	-6.9384	3.8115	-1.8377	24.5151	0.5304	15.4484	-12.5972	4.3016	-9.2924	21.9973	-7.0331	30.0081	-9.0341	-0.2090	-11.3564	-6.6493	4.6875
2972.0000	-11.2802	-5.5634	-11.8890	-2.5664	-7.2502	4.5532	-2.2529	22.7134	0.4415	15.3556	-14.0489	3.0331	-9.7191	20.7112	-8.1192	26.0019	-10.9176	-1.1970	-6.7743	-5.5701	4.3386
2976.0000	-14.9062	-3.2574	-13.9727	-0.3461	-14.2113	3.6349	-4.6241	30.5675	1.1611	23.2761	-20.5901	6.7074	-13.6241	29.1512	-12.5846	33.4424	-12.3482	0.4331	-8.3254	-12.8975	3.3142
2980.0000	-18.7953	-6.1091	-19.8157	0.9608	-12.1529	8.1067	-4.1779	34.6007	0.7019	24.9525	-24.6735	3.2728	-16.2615	32.9245	-14.1783	40.7936	-19.7582	-2.8877	-6.4759	-7.5352	6.5078
2984.0000	-15.5687	-1.2099	-18.0267	5.3998	-11.4613	7.6120	-5.1533	33.7943	-0.7042	21.3739	-24.5948	2.9446	-14.6506	31.0478	-15.2546	34.8975	-19.8666	-6.4943	-2.4788	-7.2258	5.6198
2988.0000	-17.0709	2.4105	-21.3496	12.6073	-11.2831	10.8706	-6.0849	37.1911	-1.7412	22.2846	-29.6504	0.5061	-16.7953	33.5400	-18.7130	34.8183	-26.7246	-11.1524	3.5571	-4.3448	7.1245
2992.0000	-21.4161	2.7622	-28.6447	19.5977	-9.1501	16.8180	-6.4068	41.0463	-2.8157	23.6594	-36.5781	-4.8717	-20.1653	37.7842	-22.1508	41.5764	-37.7200	-17.2799	10.3942	3.1307	10.4299
2996.0000	-12.4109	4.4804	-16.8894	10.2534	-11.5599	7.3341	-6.7482	36.4721	-2.6019	18.5921	-26.0231	3.4409	-13.6705	31.4140	-17.7584	30.0274	-21.0077	-11.4418	1.2011	-8.1725	5.0690
3000.0000	-7.5059	9.3059	-10.8485	13.2821	-10.9086	4.1918	-6.6889	27.1309	-2.5330	13.5677	-21.1708	3.5488	-9.9507	23.4430	-15.3852	17.9850	-15.3842	-10.0212	4.6895	-8.7056	1.9579
3004.0000	-11.3379	12.5984	-17.5301	22.0019	-11.8715	8.2796	-8.7709	33.3390	-3.9783	16.0953	-30.2008	0.2985	-13.4852	30.6188	-20.7884	26.9271	-25.2239	-16.6952	11.4853	-5.2943	3.5325
